"Name","Runs","NumberOfInstances","NumberOfFeatures","NumberOfClasses","NumberOfMissingValues","NumberOfNumericFeatures","CfsSubsetEval_NaiveBayesErrRate","MaxMeansOfNumericAtts","NaiveBayesErrRate","Quartile3SkewnessOfNumericAtts","NumberOfSymbolicFeatures","MinAttributeEntropy","RandomTreeDepth2AUC","Quartile1MutualInformation","MinMeansOfNumericAtts","MaxMutualInformation","RandomTreeDepth3Kappa","PercentageOfSymbolicFeatures","REPTreeDepth2AUC","J48.001.ErrRate","Dimensionality","Quartile3MutualInformation","Quartile2KurtosisOfNumericAtts","MaxSkewnessOfNumericAtts","CfsSubsetEval_DecisionStumpKappa","J48.0001.ErrRate","J48.00001.Kappa","RandomTreeDepth2ErrRate","Quartile1KurtosisOfNumericAtts","PercentageOfBinaryFeatures","Quartile1AttributeEntropy","MajorityClassPercentage","REPTreeDepth2ErrRate","Quartile1MeansOfNumericAtts","MaxAttributeEntropy","MinMutualInformation","CfsSubsetEval_NaiveBayesKappa","Quartile2MeansOfNumericAtts","Quartile2AttributeEntropy","StdvNominalAttDistinctValues","Quartile1SkewnessOfNumericAtts","Quartile1StdDevOfNumericAtts","MajorityClassSize","MinorityClassSize","EquivalentNumberOfAtts","Quartile2StdDevOfNumericAtts","Quartile3StdDevOfNumericAtts","MaxStdDevOfNumericAtts","RandomTreeDepth2Kappa","MeanStdDevOfNumericAtts","RandomTreeDepth3ErrRate","Quartile2SkewnessOfNumericAtts","PercentageOfNumericFeatures","MeanNoiseToSignalRatio","NumberOfBinaryFeatures","REPTreeDepth1AUC","REPTreeDepth1ErrRate","MaxKurtosisOfNumericAtts","REPTreeDepth2Kappa","NumberOfInstancesWithMissingValues","NaiveBayesKappa","CfsSubsetEval_NaiveBayesAUC","Quartile3AttributeEntropy","REPTreeDepth3Kappa","MinNominalAttDistinctValues","kNN1NAUC","J48.001.Kappa","MinKurtosisOfNumericAtts","DecisionStumpErrRate","MinStdDevOfNumericAtts","MeanAttributeEntropy","MeanSkewnessOfNumericAtts","DecisionStumpAUC","MinSkewnessOfNumericAtts","AutoCorrelation","J48.00001.AUC","REPTreeDepth1Kappa","RandomTreeDepth3AUC","MinorityClassPercentage","MaxNominalAttDistinctValues","PercentageOfInstancesWithMissingValues","MeanMeansOfNumericAtts","REPTreeDepth3AUC","Quartile3KurtosisOfNumericAtts","J48.0001.Kappa","CfsSubsetEval_DecisionStumpErrRate","J48.00001.ErrRate","RandomTreeDepth1Kappa","Quartile3MeansOfNumericAtts","RandomTreeDepth1AUC","CfsSubsetEval_kNN1NErrRate","DecisionStumpKappa","kNN1NErrRate","kNN1NKappa","MeanKurtosisOfNumericAtts","J48.001.AUC","CfsSubsetEval_kNN1NAUC","NaiveBayesAUC","PercentageOfMissingValues","MeanMutualInformation","Quartile2MutualInformation","CfsSubsetEval_DecisionStumpAUC","RandomTreeDepth1ErrRate","ClassEntropy","CfsSubsetEval_kNN1NKappa","REPTreeDepth3ErrRate","J48.0001.AUC","MeanNominalAttDistinctValues"
"BNG(lymph,5000,5) (1)","28","1000000","19","4","0","3","0.267092","3.0745105906931816","0.342987","0.8345484694977323","16","0.7968664149068165","0.694232114713625","0.00269695356949","1.6109169999995558","0.04038880621564","0.3646493698317576","84.21052631578947","0.8048813968391685","","0.000019","0.01389765833202","-1.0872390884461567","0.8345484694977323","0.48037149526956313","","","0.339491","-1.1950343256082885","47.368421052631575","0.9748673765005367","54.34949999999999","0.271571","1.6109169999995558","2.9843291929447076","0.00008700464758","0.48037149526956313","2.387842999999789","0.9965760824575488","1.591644851508443","0.16672040624151063","0.8464243235783337","543495","16508","130.5568403086451","1.0610390818197004","2.07069719293117","2.07069719293117","0.3646493698317576","1.3260535327764014","0.339491","0.771030458163532","15.789473684210526","141.05452341221562","9","0.8048813968391685","0.271571","-0.631367925152901","0.4710798969668344","0","0.3250597678556762","0.802151070881042","1.9043560861964068","0.4710798969668344","2","0.718221133463739","","-1.1950343256082885","0.438789","0.8464243235783337","1.3668352955090148","0.5907664446342583","0.605389635706112","0.16672040624151063","0.46374446374446376","","0.4710798969668344","0.694232114713625","1.6507999999999998","8","0","2.3577568635641755","0.8048813968391685","-0.631367925152901","","0.267092","","0.3646493698317576","3.0745105906931816","0.694232114713625","0.267092","0.19352669132971076","0.324687","0.38824831721087494","-0.971213779735782","","0.802151070881042","0.7394986574817244","0","0.009621906171496665","0.0061262390022","0.802151070881042","0.339491","1.2562056674968567","0.48037149526956313","0.271571","","3"
"BNG(kr-vs-kp,1000,10) (1)","28","1000000","37","2","0","0","0.373338","","0.373585","","37","0.007372545636567407","0.7522458307173573","0.0000370925122925","","0.02401713136909","0.5009826530785167","100","0.8836536506116239","","0.000037","0.0012767583873125","","","0.2513303770193351","","","0.249008","","94.5945945945946","0.5564179519212519","52.1875","0.182742","","1.3787073007779267","6.51577e-8","0.2513303770193351","","0.937072556646666","0.22924343513512566","","","521875","478125","505.577749346631","","","","0.5009826530785167","","0.249008","","0","401.77992403481187","35","0.8836536506116239","0.182742","","0.633801230353982","0","0.24891638493826915","0.6644631810715196","0.9919620055782669","0.633801230353982","2","0.8767231889574639","","","0.40751","","0.7955722479131109","","0.5905840053998356","","0.5005245005245005","","0.633801230353982","0.7522458307173573","47.8125","3","0","","0.8836536506116239","","","0.373338","","0.5009826530785167","","0.7522458307173573","0.373338","0.1818535453650888","0.179016","0.640364922145023","","","0.6644631810715196","0.6782786860254706","0","0.001975203331743889","0.000356816267765","0.6644631810715196","0.249008","0.9986188549650422","0.2513303770193351","0.182742","","2.054054054054054"
"BNG(kr-vs-kp,5000,5) (1)","28","1000000","37","2","0","0","0.181628","","0.225872","","37","0.0075644544840285976","0.9351268363742475","0.0006452256977075","","0.16364136441323","0.8611236494083031","100","0.9825066551386014","","0.000037","0.0104846214805375","","","0.6363815132758157","","","0.069303","","94.5945945945946","0.5780977684762902","52.1875","0.049852","","1.3366317330747708","0.0000014586364","0.6363815132758157","","0.8356660328423275","0.22924343513512566","","","521875","478125","75.02189590223186","","","","0.8611236494083031","","0.069303","","0","55.0460624498565","35","0.9825066551386014","0.049852","","0.9001164230626585","0","0.548490079674319","0.8914441211110642","0.9638045327726663","0.9001164230626585","2","0.9808471614246019","","","0.351928","","0.7460309291825016","","0.6624670653172087","","0.5005245005245005","","0.9001164230626585","0.9351268363742475","47.8125","3","0","","0.9825066551386014","","","0.181628","","0.8611236494083031","","0.9351268363742475","0.181628","0.3154564704087404","0.048815","0.9021871535554988","","","0.8914441211110642","0.867525844777269","0","0.013311031972138334","0.00307936780199","0.8914441211110642","0.069303","0.9986188549650422","0.6363815132758157","0.049852","","2.054054054054054"
"BNG(lymph,10000,10) (1)","28","1000000","19","4","0","3","0.268596","3.065189581492391","0.344546","0.8337418227652945","16","0.7961526917815289","0.6950869293757479","0.00226698824533","1.6112239999998077","0.0386254257526","0.366208619760223","84.21052631578947","0.8047868236651732","","0.000019","0.01380951355431","-1.0883106170229448","0.8337418227652945","0.47807222047563164","","","0.338863","-1.1939584690671943","47.368421052631575","0.9743221414048213","54.34949999999999","0.27216","1.6112239999998077","2.983795849319248","0.00007284400213","0.47807222047563164","2.388819000000143","0.997067514711932","1.591644851508443","0.16573562982538018","0.8464407470555385","543495","16508","135.16672267055557","1.0605026685026393","2.0692338949567635","2.0692338949567635","0.366208619760223","1.3253924368383139","0.338863","0.7782047649377349","15.789473684210526","146.0623398394407","9","0.8047868236651732","0.27216","-0.6195237184363127","0.4701578155611677","0","0.32196837586254634","0.8017059981763777","1.9057732717655274","0.4701578155611677","2","0.7185514407304913","","-1.1939584690671943","0.441332","0.8464407470555385","1.3667605541633634","0.5925607391761365","0.6029721578219588","0.16573562982538018","0.46374446374446376","","0.4701578155611677","0.6950869293757479","1.6507999999999998","8","0","2.355077527164114","0.8047868236651732","-0.6195237184363127","","0.268596","","0.366208619760223","3.065189581492391","0.6950869293757479","0.268596","0.18906240914206965","0.324528","0.3885421381068929","-0.9672642681754839","","0.8017059981763777","0.7377632088338371","0","0.009293749546318666","0.0064205034446","0.8017059981763777","0.338863","1.2562056674968567","0.47807222047563164","0.27216","","3"
"BNG(letter,5000,1) (1)","28","1000000","17","26","0","16","0.372121","8.501683522234966","0.572096","0.6031992616588002","1","","0.7792839413459701","","3.0754116398509423","","0.5585365979836039","5.88235294117647","0.9075232396369474","","0.000017","","0.13671623138630862","1.0209374858757452","0.6129820416767221","","","0.424473","-0.28869438715800444","0","","4.0765","0.358674","4.1677633620360055","","","0.6129820416767221","5.903221328316503","","0","-0.10478951900110148","1.9991671232375612","40765","36811","","2.250172532871666","2.4808157427125184","3.3017784447944716","0.5585365979836039","2.265850146721817","0.424473","0.2170329437763454","94.11764705882352","","0","0.9075232396369474","0.358674","1.0348284587283962","0.6269598193451384","0","0.40497993828651196","0.821039600748681","","0.6269598193451384","26","0.7660278819036723","","-0.5615327951112286","0.934245","1.6062602810432791","","0.27445350587204703","0.618527614122638","-0.30310057674032453","0.03861203861203861","","0.6269598193451384","0.7792839413459701","3.6811000000000003","26","0","5.943452168913692","0.9075232396369474","0.5388254134222926","","0.372121","","0.5585365979836039","7.8038015660315185","0.7792839413459701","0.372121","0.026865495586959907","0.449972","0.5320164110278539","0.14556143778688585","","0.821039600748681","0.8797574736461036","0","","","0.821039600748681","0.424473","4.699916919215081","0.6129820416767221","0.358674","","26"
"BNG(lymph,5000,10) (1)","28","1000000","19","4","0","3","0.398696","3.173800424546988","0.405081","0.9467075497753543","16","0.8118735266411505","0.6220357147354655","0.00111359371469","1.5681490000004366","0.02302323665027","0.2291280831135609","84.21052631578947","0.717630952465101","","0.000019","0.00432113295513","-0.8849017790234224","0.9467075497753543","0.20315864334172956","","","0.412858","-1.2709718866946118","47.368421052631575","0.9642410160148445","54.34949999999999","0.345569","1.5681490000004366","2.9898810484870033","0.00019385223085","0.20315864334172956","2.3987389999999156","0.9934681828838101","1.591644851508443","0.14178532483524584","0.8306241049490591","543495","16508","283.05901525192337","1.0882138549420235","2.108608738213675","2.108608738213675","0.2291280831135609","1.342482232701586","0.412858","0.700757682930416","15.789473684210526","307.7965048682258","9","0.717630952465101","0.345569","-0.7754206589539474","0.32193134048564215","0","0.18927429509328225","0.6420895719142502","1.9140843062080601","0.32193134048564215","2","0.6513923728696129","","-1.2709718866946118","0.456505","0.8306241049490591","1.3704277151301583","0.596416852513672","0.5789177256847966","0.14178532483524584","0.46374446374446376","","0.32193134048564215","0.6220357147354655","1.6507999999999998","8","0","2.3802294748491133","0.717630952465101","-0.7754206589539474","","0.398696","","0.2291280831135609","3.173800424546988","0.6220357147354655","0.398696","0","0.388433","0.2671807694731802","-0.9770981082239939","","0.6420895719142502","0.6560742072706345","0","0.004437963816057333","0.00201892797326","0.6420895719142502","0.412858","1.2562056674968567","0.20315864334172956","0.345569","","3"
"BNG(autos,5000,5) (1)","27","1000000","26","7","0","15","","13243.662037650469","","1.2339147081325663","11","0.5098020801246268","","0.017837563300894997","3.246258107933","0.11792904518035","","42.30769230769231","","","0.000026","0.08336766053224001","0.22777503223390605","2.5557992560638056","","","","","-0.23855302971135295","15.384615384615385","0.8647983404385962","32.3554","","24.290455213656","4.424469428504898","0.00971276713163","","98.922632997156","1.8042313771426133","5.80438705557349","0.0755824648276131","2.4559345978636165","323554","2441","41.37099406052702","6.5851421885297325","40.27159942631797","7830.663116562987","","603.1177603827044","","0.6562924161734617","57.692307692307686","32.972734462561434","4","","","7.442373007961001","","0","","","2.5927926738426827","","2","","","-0.979514482898026","","0.2674497988545945","1.891817511350538","0.7610558084834345","","-0.5871463894541085","0.2259132259132259","","","","0.2441","22","0","1449.9649887084056","","1.0734410218887613","","","","","175.521895610006","","","","","","0.8927756969400941","","","","0","0.055686347928082004","0.055733480750630005","","","2.3037995693851214","","","","6.090909090909091"
"BNG(autos,5000,10) (1)","27","1000000","26","7","0","15","","13474.797070797325","","1.2223148808214774","11","0.5308135998123451","","0.012455068468695","3.245898859725","0.0813423364179","","42.30769230769231","","","0.000026","0.04568734661095","0.08885638243792693","2.5526184576879185","","","","","-0.24867901977563145","15.384615384615385","0.8641827583203857","32.3554","","24.27086986584","4.434654962964315","0.00548453217038","","98.942754726994","1.8206640668001761","5.80438705557349","0.10052293403994488","2.4585290451572606","323554","2441","73.71120659778806","6.718731250605115","40.55706728653181","8024.059261353174","","616.2536529379036","","0.6591305265104814","57.692307692307686","60.5159201663548","4","","","7.419695035300654","","0","","","2.695771585075101","","2","","","-0.980481934479744","","0.2677026148659594","1.9226432035346774","0.7525767855480366","","-0.5847352030787926","0.2259132259132259","","","","0.2441","22","0","1465.2816234114757","","1.044433253621603","","","","","174.88818695498","","","","","","0.838184571558154","","","","0","0.031254400459838","0.025841920878365","","","2.3037995693851214","","","","6.090909090909091"
"BNG(autos,10000,1) (1)","27","1000000","26","7","0","15","","13515.847639825102","","1.243116026722173","11","0.21548391386496757","","0.033841094855195","3.244587790936","0.32204388710517","","42.30769230769231","","","0.000026","0.25255581064349253","0.24225025560473323","2.5773498810238595","","","","","-0.2303525293825368","15.384615384615385","0.6924798572089157","32.3554","","24.509071498971","4.37568869920033","0.02544571277198","","98.815409135319","1.701106029067362","5.80438705557349","0.133827810043619","2.447654838981539","323554","2441","17.28451456098957","6.357398917812269","39.46244071576182","7970.075489642403","","611.6345198337222","","0.685864021331591","57.692307692307686","11.815364931798085","4","","","7.594263731464483","","0","","","2.2922790259145835","","2","","","-0.9801105751989843","","0.2671869305059281","1.7081204165272956","0.7752483672664602","","-0.5918368834550924","0.2259132259132259","","","","0.2441","22","0","1467.0804146042983","","1.1347250380337877","","","","","174.41011358679899","","","","","","0.9305395882983489","","","","0","0.133286911891914","0.104588729542805","","","2.3037995693851214","","","","6.090909090909091"
"BNG(autos,10000,10) (1)","27","1000000","26","7","0","15","0.476126","13245.344963908821","0.455858","1.2350767686084902","11","0.5080512916409684","0.6763025059763756","0.0165641650611375","3.246224405741","0.11868593380551","0.33282797829364524","42.30769230769231","0.8033457387644275","","0.000026","0.083079239848625","0.22575706753671732","2.5563674839690136","0.37432490310347505","","","0.515599","-0.23935819590145035","15.384615384615385","0.8641109559507464","32.3554","0.418031","24.291978527939","4.424436875384433","0.00965478090632","0.37432490310347505","98.921590528885","1.8037530828207764","5.80438705557349","0.07569602008775715","2.4559353495514378","323554","2441","41.45576336124983","6.584330913797714","40.270352661037045","7832.229129901949","0.33282797829364524","603.2250456932932","0.515599","0.6563002169931131","57.692307692307686","33.02269757088178","4","0.8033457387644275","0.418031","7.4452868717663065","0.4475740270661641","0","0.39732063727191724","0.7034000982373241","2.59045891108659","0.4475740270661641","2","0.7014522246344556","","-0.979495559529735","0.590687","0.2674436672919246","1.8907256713642766","0.7611237187801867","0.6166183690883306","-0.5870869435084305","0.2259132259132259","","0.4475740270661641","0.6763025059763756","0.2441","22","0","1450.0802117927901","0.8033457387644275","1.0772175556635077","","0.476126","","0.33282797829364524","175.513061302998","0.6763025059763756","0.476126","0.15381216068205827","0.465118","0.39642983798023845","0.8931700399008866","","0.7034000982373241","0.8049457339531736","0","0.055572479737246","0.056260051452415","0.7034000982373241","0.515599","2.3037995693851214","0.37432490310347505","0.418031","","6.090909090909091"
"BNG(lymph,5000,1) (1)","27","1000000","19","4","0","3","0.16232","2.9927388224675746","0.184338","0.8450797335561597","16","0.7016785142780103","0.8630698285202355","0.0128202455442","1.7107809999992971","0.3028987688806","0.6951414455776074","84.21052631578947","0.9427567563509246","","0.000019","0.03013921135778","-0.9525886021466827","0.8450797335561597","0.6876773539289716","","","0.162755","-1.4258673847620875","47.368421052631575","0.9449056585696294","54.34949999999999","0.125891","1.7107809999992971","2.943490702280273","0.00330176008986","0.6876773539289716","2.385724000000169","0.9961305413038389","1.591644851508443","0.22810541141308213","0.8732285683438978","543495","16508","28.828503996046162","0.9820142362342611","2.046572678417054","2.046572678417054","0.6951414455776074","1.3006051609984044","0.162755","0.5955997960134153","15.789473684210526","29.71734082030373","9","0.9427567563509246","0.125891","-0.4897141358020085","0.7597084657321161","0","0.6455279116061291","0.9110970620831691","1.8540533722424688","0.7597084657321161","2","0.8834376368633466","","-1.4258673847620875","0.216907","0.8732285683438978","1.3385119683695814","0.5562616469942191","0.794005536785028","0.22810541141308213","0.46374446374446376","","0.7597084657321161","0.8630698285202355","1.6507999999999998","8","0","2.36308127415568","0.9427567563509246","-0.4897141358020085","","0.16232","","0.6951414455776074","2.9927388224675746","0.8630698285202355","0.16232","0.5805183947403377","0.149106","0.7183270619859807","-0.9560567075702596","","0.9110970620831691","0.9120119885963771","0","0.04357512507999533","0.01509962724161","0.9110970620831691","0.162755","1.2562056674968567","0.6876773539289716","0.125891","","3"
